ID_CAPTACION,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,SALDO_NOMINA,SALDO_TRANS_TOTAL,SALDO_TRANS_MA,SALDO_TRANS_N1,SALDO_TRANS_N2,SALDO_TRANS_N3,SALDO_TRANS_N4,SALDO_AHORRO,SALDO_PLAZO_FIJO
2041753,202003,16,16051,40002,0,88573,88573,0,88573,0,0,0,0
2041754,202003,16,16051,40012,13439489,161241705,147802216,0,993470,0,160248235,0,41531651
2041758,202003,16,16052,40002,130250151,453520693,323270542,0,4764726,0,448755967,0,211855392
2041759,202003,16,16052,40012,254005667,593858697,339853030,0,7144312,10223,586704162,0,133046683
2041760,202003,16,16052,40014,329313554,937800160,608486606,0,22355,452675,937325130,0,545868750
2041761,202003,16,16052,40021,20082044,181227152,161145108,0,0,0,181227152,0,149571924
2041762,202003,16,16052,40030,12934303,95864721,82930418,0,46,0,95864675,0,137732273
2041763,202003,16,16052,40036,0,4146284,4146284,0,11169,0,4135115,0,4050388
2041764,202003,16,16052,40044,3360221,122333727,118973506,0,722,0,122333005,0,99168488
2041765,202003,16,16052,40062,24419785,146849026,122429241,0,0,0,146849026,0,89796710
2041766,202003,16,16052,40072,12505047,85951318,73446271,0,169491,197466,85584361,0,96354412
2041767,202003,16,16052,40127,413931,229664867,229250936,0,0,0,229664867,0,38276768
2041768,202003,16,16052,40130,0,4540170,4540170,0,61673,0,4478497,0,2818367
2041769,202003,16,16052,40136,0,73236838,73236838,0,0,0,73236838,0,65172715
2041770,202003,16,16052,40137,488172,250442809,249954637,0,0,0,250442809,0,61141
2041771,202003,16,16052,40150,0,0,0,0,0,0,0,0,1201948
2041783,202003,16,16053,40002,1096742647,5454218926,4357476279,0,58039487,0,5396179439,0,2104405875
2041784,202003,16,16053,40012,2229145208,12402595084,10173449876,0,51594762,81280,12350919042,0,3620103426
2041785,202003,16,16053,40014,380513392,9707759300,9327245908,0,879676,1484179,9705395445,0,1049388542
2041786,202003,16,16053,40021,62848400,1378905554,1316057154,0,0,0,1378905554,0,902300046
2041787,202003,16,16053,40030,49350291,2192824158,2143473867,0,803083,0,2192021075,0,1223622160
2041788,202003,16,16053,40036,11545121,1498894372,1487349251,0,190899,0,1498703473,0,269649739
2041789,202003,16,16053,40044,33369599,777561780,744192181,0,1978244,0,775583536,0,1656984771
2041790,202003,16,16053,40058,1046066,188271680,187225614,0,462177,0,187809503,0,235163858
2041791,202003,16,16053,40062,257796093,8641815128,8384019035,0,0,0,8641815128,0,1416625854
2041792,202003,16,16053,40072,669217657,3722608527,3053390870,0,32509435,20973795,3669125297,0,2117344068
2041793,202003,16,16053,40112,0,577678454,577678454,0,0,0,577678454,0,529697542
2041794,202003,16,16053,40127,4142414,1054736888,1050594474,4996,0,0,1054731892,0,202579475
2041795,202003,16,16053,40130,0,6911165,6911165,0,113621,0,6797544,0,8943016
2041796,202003,16,16053,40131,0,47127817,47127817,0,0,0,47127817,0,352025398
2041797,202003,16,16053,40136,0,1430222,1430222,0,0,0,1430222,0,0
2041798,202003,16,16053,40137,2140180,441387354,439247174,0,0,0,441387354,0,7562460
2041799,202003,16,16053,40143,0,8466184,8466184,0,0,0,8466184,0,40332497
2041800,202003,16,16053,40150,0,165941,165941,0,0,0,165941,0,12165084
2041801,202003,16,16053,40154,0,11173579,11173579,0,0,0,11173579,0,2442176
2041813,202003,16,16054,40002,0,7174,7174,0,7174,0,0,0,0
2041817,202003,16,16055,40002,20409498,141646315,121236817,0,527924,0,141118391,0,155370866
2041818,202003,16,16055,40012,50076006,267820892,217744886,1,2345195,0,265475696,0,50497029
2041819,202003,16,16055,40127,349518,109913615,109564097,0,0,0,109913615,0,14386400
2041820,202003,16,16055,40137,77470,62975696,62898226,0,0,0,62975696,0,0
2041826,202003,16,16056,40002,0,26437,26437,0,26437,0,0,0,0
2041830,202003,16,16057,40002,0,55384,55384,0,55384,0,0,0,0
2041834,202003,16,16058,40002,0,78948,78948,0,78948,0,0,0,0
2041838,202003,16,16059,40002,0,4269,4269,0,4269,0,0,0,0
2041842,202003,16,16060,40002,0,38198,38198,0,38198,0,0,0,0
2041846,202003,16,16061,40002,0,75249,75249,0,75249,0,0,0,0
2041847,202003,16,16061,40012,29482,29482,0,0,29482,0,0,0,0
2041848,202003,16,16061,40127,15714,22628,6914,0,0,0,22628,0,0
2041854,202003,16,16062,40002,0,522027,522027,0,522027,0,0,0,0
2041855,202003,16,16062,40150,0,2924,2924,0,0,0,2924,0,5513962
2041861,202003,16,16063,40002,0,13503,13503,0,13503,0,0,0,0
2041862,202003,16,16063,40012,15496958,110225027,94728069,0,1541409,66,108683552,0,60217382
2041863,202003,16,16063,40127,52781,64671992,64619211,0,0,0,64671992,0,2878041
2041869,202003,16,16064,40002,0,324761,324761,0,324761,0,0,0,0
2041870,202003,16,16064,40127,54660,18528125,18473465,0,0,0,18528125,0,1910488
2041876,202003,16,16065,40002,0,184444,184444,0,184444,0,0,0,0
2041877,202003,16,16065,40012,59404342,145800230,86395888,0,1321059,0,144479171,0,84215945
2041878,202003,16,16065,40127,507331,50388872,49881541,0,0,0,50388872,0,12859849
2041884,202003,16,16066,40002,61879934,386361438,324481504,0,2010521,0,384350917,0,313982672
2041885,202003,16,16066,40012,128740314,451738520,322998206,182,3613723,1,448124614,0,40352076
2041886,202003,16,16066,40014,23738348,158798172,135059824,0,11039,10416,158776717,0,100279401
2041887,202003,16,16066,40021,3030440,108481328,105450888,0,0,0,108481328,0,195957983
2041888,202003,16,16066,40127,586362,258483562,257897200,0,0,0,258483562,0,31900778
2041889,202003,16,16066,40130,0,1368165,1368165,0,1956,0,1366209,0,2656990
2041890,202003,16,16066,40137,221619,66596519,66374900,0,0,0,66596519,0,108128
2041896,202003,16,16067,40002,0,61478,61478,0,61478,0,0,0,0
2041900,202003,16,16068,40002,4045491,386600475,382554984,0,167697,0,386432778,0,81835567
2041901,202003,16,16068,40012,24840602,596523407,571682805,0,1176763,0,595346644,0,28102396
2041902,202003,16,16068,40072,8171972,347782811,339610839,0,1084361,1492128,345206322,0,101292384
2041903,202003,16,16068,40127,42162,5140313,5098151,0,0,0,5140313,0,0
2041909,202003,16,16069,40002,73274159,411231556,337957397,0,1749377,0,409482179,0,464238149
2041910,202003,16,16069,40012,182835523,944956544,762121021,0,7874915,16,937081613,0,242766474
2041911,202003,16,16069,40014,17770801,168484268,150713467,0,5419,157106,168321743,0,142590545
2041912,202003,16,16069,40021,2387424,69369644,66982220,0,0,0,69369644,0,147246868
2041913,202003,16,16069,40030,6841126,189246987,182405861,0,4925,0,189242062,0,408441328
2041914,202003,16,16069,40036,579518,245586724,245007206,0,392101,0,245194623,0,94379948
2041915,202003,16,16069,40044,13013580,169622249,156608669,0,0,0,169622249,0,195277117
2041916,202003,16,16069,40072,13496211,265160250,251664039,0,864896,401391,263893963,0,448347605
2041917,202003,16,16069,40127,715500,391634180,390918680,0,0,0,391634180,0,144872290
2041918,202003,16,16069,40131,0,9072889,9072889,0,0,0,9072889,0,23306306
2041919,202003,16,16069,40137,127787,54231147,54103360,0,0,0,54231147,0,0
2041927,202003,16,16070,40002,3756556,101212162,97455606,0,34671,0,101177491,0,220179417
2041928,202003,16,16070,40012,20481371,180385039,159903668,0,1170426,0,179214613,0,101144074
2041929,202003,16,16070,40014,1777581,1881828,104247,0,0,0,1881828,0,295310
2041930,202003,16,16070,40127,109058,26376329,26267271,0,0,0,26376329,0,14892269
2041931,202003,16,16070,40130,0,1782333,1782333,0,52338,0,1729995,0,1924183
2041937,202003,16,16071,40002,16031687,100719278,84687591,0,1353461,0,99365817,0,192019208
2041938,202003,16,16071,40012,53796901,223233181,169436280,0,1467813,0,221765368,0,55633630
2041939,202003,16,16071,40021,4917424,57835753,52918329,0,0,0,57835753,0,96456396
2041940,202003,16,16071,40127,51670,41897814,41846144,393,0,0,41897421,0,20591278
2041941,202003,16,16071,40137,83566,40812320,40728754,0,0,0,40812320,0,0
2041947,202003,16,16072,40002,0,117785,117785,0,117785,0,0,0,0
2041951,202003,16,16073,40002,0,83015,83015,0,58136,0,24879,0,1129
2041952,202003,16,16073,40012,29203138,130875157,101672019,0,1627140,5517,129242500,0,13542997
2041953,202003,16,16073,40127,72053,40899872,40827819,0,0,0,40899872,0,4026552
2041959,202003,16,16074,40002,0,118236,118236,0,118236,0,0,0,0
2041963,202003,16,16075,40002,52745266,633311334,580566068,0,1051939,0,632259395,0,237160457
2041964,202003,16,16075,40012,149087108,751346383,602259275,0,3759689,0,747586694,0,137794902
2041965,202003,16,16075,40014,25484624,268274810,242790186,0,5399,31030,268238381,0,166972996
2041966,202003,16,16075,40021,3008967,127653724,124644757,0,0,0,127653724,0,237817732
2041967,202003,16,16075,40030,3197883,540749406,537551523,0,214,0,540749192,0,422036303
2041968,202003,16,16075,40072,17472413,240379771,222907358,0,1678565,560534,238140672,0,303180554
2041969,202003,16,16075,40127,471514,43275049,42803535,0,0,0,43275049,0,10913703
2041970,202003,16,16075,40130,0,195368,195368,0,0,0,195368,0,187370
2041971,202003,16,16075,40137,68009,14965158,14897149,0,0,0,14965158,0,0
2041972,202003,16,16075,40150,0,0,0,0,0,0,0,0,1006392
2041982,202003,16,16076,40002,36276228,206366884,170090656,0,1240101,0,205126783,0,175636276
2041983,202003,16,16076,40012,68982453,330359818,261377365,0,3373156,0,326986662,0,119194179
2041984,202003,16,16076,40014,11893285,119262560,107369275,0,129330,171633,118961597,0,78722941
2041985,202003,16,16076,40021,3020198,176592479,173572281,0,0,0,176592479,0,164335817
2041986,202003,16,16076,40044,2782364,124337679,121555315,0,1284,0,124336395,0,382242577
2041987,202003,16,16076,40072,11354272,166907993,155553721,0,473922,13897,166420174,0,284661679
2041988,202003,16,16076,40127,746692,109104059,108357367,0,0,0,109104059,0,35687084
2041989,202003,16,16076,40130,0,608912,608912,0,0,0,608912,0,945864
2041990,202003,16,16076,40137,312137,80411912,80099775,0,0,0,80411912,0,61336
2041996,202003,16,16077,40002,0,1603,1603,0,1603,0,0,0,0
2042000,202003,16,16078,40002,0,28474,28474,0,28474,0,0,0,0
2042001,202003,16,16078,40012,9316440,71316288,61999848,0,293062,0,71023226,0,19900465
2042005,202003,16,16079,40002,0,81843,81843,0,81843,0,0,0,0
2042006,202003,16,16079,40127,516954,25006031,24489077,0,0,0,25006031,0,1465762
2042012,202003,16,16080,40002,0,67705,67705,0,67705,0,0,0,0
2042013,202003,16,16080,40127,41719,22989462,22947743,0,0,0,22989462,0,2078437
2042019,202003,16,16081,40002,0,9048,9048,0,9048,0,0,0,0
2042023,202003,16,16082,40002,30475920,484896189,454420269,0,643601,0,484252588,0,217360992
2042024,202003,16,16082,40012,99567701,674671747,575104046,0,4790600,7000,669874147,0,57753633
2042025,202003,16,16082,40021,2290318,132420577,130130259,0,0,0,132420577,0,148777113
2042026,202003,16,16082,40030,8491028,416983562,408492534,0,0,0,416983562,0,512377755
2042027,202003,16,16082,40127,333834,118314939,117981105,0,0,0,118314939,0,1577550
2042028,202003,16,16082,40130,0,1073600,1073600,0,6158,0,1067442,0,1472025
2042029,202003,16,16082,40137,379041,78240711,77861670,0,0,0,78240711,0,0
2042037,202003,16,16083,40002,0,14267,14267,0,14267,0,0,0,0
2042038,202003,16,16083,40012,23501042,984902271,961401229,0,2262343,20000,982619928,0,47795120
2042039,202003,16,16083,40014,1854418,57564653,55710235,0,0,11090,57553563,0,5419596
2042040,202003,16,16083,40127,8660,26120427,26111767,0,0,0,26120427,0,974093
2042046,202003,16,16084,40002,0,33931,33931,0,33931,0,0,0,0
2042047,202003,16,16084,40127,72926,17376768,17303842,0,0,0,17376768,0,6038774
2042053,202003,16,16085,40002,5933383,106741638,100808255,0,719818,0,106021820,0,207269999
2042054,202003,16,16085,40012,30023647,257107408,227083761,0,2256741,0,254850667,0,123958917
2042055,202003,16,16085,40127,21502,50741403,50719901,0,0,0,50741403,0,10921490
2042056,202003,16,16085,40137,143610,72731819,72588209,0,0,0,72731819,0,0
2042062,202003,16,16086,40002,9146,39747,30601,0,17632,0,22115,0,2
2042063,202003,16,16086,40012,18891426,208007217,189115791,0,1083253,0,206923964,0,37022713
2042067,202003,16,16087,40002,0,178184,178184,0,178184,0,0,0,0
2042071,202003,16,16088,40002,0,1051934,1051934,0,1051934,0,0,0,0
2042072,202003,16,16088,40127,292195,40423484,40131289,0,0,0,40423484,0,19273672
2042073,202003,16,16088,40137,279302,31950397,31671095,0,0,0,31950397,0,103377
2042079,202003,16,16089,40002,874763,10915610,10040847,0,191983,0,10723627,0,172805
2042080,202003,16,16089,40012,33433157,253640252,220207095,0,2504943,0,251135309,0,67604842
2042081,202003,16,16089,40127,195361,48830627,48635266,0,0,0,48830627,0,1937090
2042082,202003,16,16089,40137,157567,49397188,49239621,0,0,0,49397188,0,20103
2042088,202003,16,16090,40002,0,97837,97837,0,97837,0,0,0,0
2042092,202003,16,16091,40002,0,5224,5224,0,5224,0,0,0,0
2042093,202003,16,16091,40012,22883476,460453615,437570139,0,686227,0,459767388,0,67174125
2042097,202003,16,16092,40002,0,8773,8773,0,8773,0,0,0,0
2042101,202003,16,16093,40002,0,83391,83391,0,83391,0,0,0,0
2042102,202003,16,16093,40012,104332100,278869171,174537071,0,3777056,0,275092115,0,67428136
2042103,202003,16,16093,40127,49,13247840,13247791,0,0,0,13247840,0,1282625
2042109,202003,16,16094,40002,1703813,20929398,19225585,0,86787,0,20842611,0,3736586
2042113,202003,16,16095,40002,0,58003,58003,0,58003,0,0,0,0
2042117,202003,16,16096,40002,0,10438,10438,0,10438,0,0,0,0
2042121,202003,16,16097,40002,0,64279,64279,0,64279,0,0,0,0
2042125,202003,16,16098,40002,0,73358,73358,0,73358,0,0,0,0
2042126,202003,16,16098,40012,29065659,111888733,82823074,0,898484,0,110990249,0,37888325
2042127,202003,16,16098,40127,228910,18116545,17887635,0,0,0,18116545,0,1600411
2042133,202003,16,16099,40002,0,40354,40354,0,40354,0,0,0,0
2042134,202003,16,16099,40127,202739,30609767,30407028,0,0,0,30609767,0,7122716
2042140,202003,16,16100,40002,0,56675,56675,0,56675,0,0,0,0
2042144,202003,16,16101,40002,0,12433,12433,0,12433,0,0,0,0
2042148,202003,16,16102,40002,243404779,2446917202,2203512423,0,7721362,0,2439195840,0,635238131
2042149,202003,16,16102,40012,525802374,4591616450,4065814076,0,18509909,15,4573106526,0,1106577194
2042150,202003,16,16102,40014,93990969,1747559341,1653568372,0,324270,204085,1747030986,0,389039186
2042151,202003,16,16102,40021,32232354,535602192,503369838,0,0,0,535602192,0,587014145
2042152,202003,16,16102,40030,28629887,1403855074,1375225187,0,11946,0,1403843128,0,1285391649
2042153,202003,16,16102,40036,2415712,669690776,667275064,0,222159,0,669468617,0,30066549
2042154,202003,16,16102,40044,11628097,748729589,737101492,0,4400,0,748725189,0,229063707
2042155,202003,16,16102,40072,31092722,537590290,506497568,0,2640147,1395125,533555018,0,675642657
2042156,202003,16,16102,40127,1938730,498089113,496150383,0,0,0,498089113,0,61264978
2042157,202003,16,16102,40130,0,1550861,1550861,0,200,0,1550661,0,3993336
2042158,202003,16,16102,40131,0,23677078,23677078,0,0,0,23677078,0,52971150
2042159,202003,16,16102,40137,726529,264604091,263877562,0,0,0,264604091,0,90258
2042160,202003,16,16102,40154,0,109524,109524,0,0,0,109524,0,2016464
2042170,202003,16,16103,40002,0,407382,407382,0,407382,0,0,0,0
2042174,202003,16,16104,40002,0,41891,41891,0,41891,0,0,0,0
2042178,202003,16,16105,40002,0,75664,75664,0,75664,0,0,0,0
2042182,202003,16,16106,40002,8363507,140036209,131672702,0,2386918,0,137649291,0,108289482
2042183,202003,16,16106,40012,28263671,208527813,180264142,0,1297770,4,207230039,0,33178702
2042184,202003,16,16106,40127,159663,25065047,24905384,0,0,0,25065047,0,6199103
2042190,202003,16,16107,40002,53511690,246759243,193247553,0,1348856,0,245410387,0,506725948
2042191,202003,16,16107,40012,147076165,307908586,160832421,0,2584018,0,305324568,0,122731399
2042192,202003,16,16107,40014,13143501,88570950,75427449,0,98020,30,88472900,0,129590634
2042193,202003,16,16107,40021,0,3178,3178,0,0,0,3178,0,0
2042194,202003,16,16107,40072,22763987,144356197,121592210,0,511498,597685,143247014,0,305568419
2042195,202003,16,16107,40127,459961,209824985,209365024,0,0,0,209824985,0,61622440
2042196,202003,16,16107,40137,413917,110555647,110141730,0,0,0,110555647,0,111148
2042197,202003,16,16107,40150,0,72455,72455,0,0,0,72455,0,4842136
2042205,202003,16,16108,40002,97404014,628151149,530747135,0,3048052,0,625103097,4063,382391916
2042206,202003,16,16108,40012,385513132,4025817111,3640303979,0,16226525,10000,4009580586,0,1700980777
2042207,202003,16,16108,40014,77002559,521205973,444203414,0,37907,1372127,519795939,0,221656547
2042208,202003,16,16108,40021,10756948,236939724,226182776,0,0,0,236939724,0,375911202
2042209,202003,16,16108,40030,10119260,520972931,510853671,0,241191,0,520731740,0,646258925
2042210,202003,16,16108,40036,1237892,221760804,220522912,0,203795,0,221557009,0,25724600
2042211,202003,16,16108,40044,7550666,166207151,158656485,0,6302,0,166200849,0,188181502
2042212,202003,16,16108,40072,36123323,467272699,431149376,0,2500907,1051493,463720299,0,566044278
2042213,202003,16,16108,40127,736667,171745918,171009251,0,0,0,171745918,0,34742263
2042214,202003,16,16108,40130,0,1277245,1277245,0,131156,0,1146089,0,2494103
2042215,202003,16,16108,40131,0,4025690,4025690,0,0,0,4025690,0,54592382
2042216,202003,16,16108,40137,748929,128327546,127578617,0,0,0,128327546,0,159001
2042217,202003,16,16108,40150,0,2385,2385,0,0,0,2385,0,0
2042227,202003,16,16109,40002,0,1839,1839,0,1839,0,0,0,0
2042231,202003,16,16110,40002,12926165,81683139,68756974,0,1182979,0,80500160,0,81141362
2042232,202003,16,16110,40012,29754657,151648610,121893953,0,1196369,0,150452241,0,30258444
2042233,202003,16,16110,40021,3835283,54654806,50819523,0,0,0,54654806,0,92305199
2042234,202003,16,16110,40127,30412,34527401,34496989,2437,0,0,34524964,0,32839936
2042235,202003,16,16110,40130,0,334276,334276,0,0,0,334276,0,462207
2042236,202003,16,16110,40137,126820,45293089,45166269,0,0,0,45293089,0,581401
2042242,202003,16,16111,40002,0,24068,24068,0,24068,0,0,0,0
2042246,202003,16,16112,40002,72210016,375286755,303076739,0,4887091,0,370399664,0,373648420
2042247,202003,16,16112,40012,152650996,341795236,189144240,0,4090164,0,337705072,0,115541181
2042248,202003,16,16112,40014,19062187,194892214,175830027,0,2422,12019,194877773,0,82389268
2042249,202003,16,16112,40021,4380769,43807387,39426618,0,0,0,43807387,0,146261200
2042250,202003,16,16112,40044,704574,74260210,73555636,0,0,0,74260210,0,75640914
2042251,202003,16,16112,40072,24377415,182741244,158363829,0,910160,204491,181626593,0,274409070
2042252,202003,16,16112,40127,1080402,140204468,139124066,0,2489,0,140201979,0,28881363
2042253,202003,16,16112,40130,0,1813507,1813507,0,66680,0,1746827,0,2983747
2042254,202003,16,16112,40137,989774,126043693,125053919,0,0,0,126043693,0,487659
2042260,202003,16,16113,40002,0,31500,31500,0,31500,0,0,0,0
2042261,202003,16,16113,40012,16664692,89041508,72376816,0,721787,0,88319721,0,10605358
2042262,202003,16,16113,40127,11724,14140088,14128364,0,0,0,14140088,0,706933
2042268,202003,17,17001,40002,0,217867,217867,0,217867,0,0,0,0
2042269,202003,17,17001,40127,32314,9530618,9498304,0,0,0,9530618,0,8615453
2042275,202003,17,17002,40002,0,301527,301527,0,301527,0,0,0,0
2042276,202003,17,17002,40127,13975,30349950,30335975,0,0,0,30349950,0,7599814
2042282,202003,17,17003,40002,40090,492514,452424,0,438519,0,53995,0,5521
